date,avg_aqi,min_aqi,max_aqi,days,avg_pm25,avg_pm10
2020-05-21,92.28,17.0,152.0,25,26.3428,72.25434782608696
2020-05-22,93.5376,10.44,199.0,25,30.4124,79.40347826086956
2020-05-23,93.8,22.0,202.0,25,31.7744,83.99391304347827
2020-05-24,88.28,27.0,174.0,25,28.8964,73.41869565217392
2020-05-25,85.16,20.0,173.0,25,28.0688,70.6225
2020-05-26,85.08,17.0,153.0,25,28.625999999999998,85.86208333333333
2020-05-27,91.28,21.0,205.0,25,29.124000000000002,87.67708333333333
2020-05-28,93.16,21.0,202.0,25,26.9756,85.1904347826087
2020-05-29,97.39337869822485,20.0,330.22784615384614,26,27.653846153846153,64.08
2020-05-30,78.69404615384616,20.0,145.0,26,22.932307692307692,58.76125
2020-05-31,72.88461538461539,19.0,139.0,26,19.343076923076925,52.754
2020-06-01,80.99269230769231,19.0,185.81,26,23.342692307692307,74.0416
2020-06-02,84.33535384615385,20.0,236.0,26,26.701923076923077,63.3108
2020-06-03,109.6923076923077,20.0,500.0,26,23.66416666666667,91.2956
2020-06-04,81.98978461538461,19.0,193.0,26,23.707200000000004,63.13
2020-06-05,78.44978461538462,31.0,168.0,26,20.788400000000003,62.776399999999995
2020-06-06,77.49103846153847,16.0,220.767,26,22.884,54.29
2020-06-07,82.079,19.0,285.975,25,24.247500000000002,65.48818181818181
2020-06-08,79.8519153846154,25.0,158.35399999999998,26,27.117199999999997,67.21
2020-06-09,82.52,23.0,148.0,25,30.649583333333336,71.05166666666666
2020-06-10,87.236416,19.0,205.9104,25,28.555833333333336,74.8208695652174
2020-06-11,100.28,20.0,500.0,25,26.936521739130434,60.934583333333336
2020-06-12,83.04,19.0,169.0,25,29.560000000000002,59.699999999999996
2020-06-13,80.818528,19.0,158.0,25,23.407916666666665,57.94916666666666
2020-06-14,81.2218782051282,19.0,302.3250769230769,24,27.14695652173913,58.43521739130435
2020-06-15,73.549544,9.63,204.1086,25,22.204166666666666,62.276666666666664
2020-06-16,86.68845499999999,18.0,490.211375,25,22.39708333333333,69.95458333333333
2020-06-17,71.908625,20.0,128.0,24,24.26409090909091,50.23173913043478
2020-06-18,72.185225,20.0,122.0,24,22.347826086956523,56.23434782608696
2020-06-19,73.3176,20.0,148.0,25,23.405,67.71291666666666
2020-06-20,79.56,19.0,172.0,25,27.0725,62.30166666666667
2020-06-21,72.88,19.0,140.0,25,21.573333333333334,50.71826086956521
2020-06-22,67.72,20.0,134.0,25,21.370833333333334,51.10166666666667
2020-06-23,73.04,20.0,180.0,25,22.655416666666667,58.17916666666667
2020-06-24,87.88461538461539,25.0,500.0,26,35.151199999999996,70.23
2020-06-25,79.08975443786981,19.0,308.33361538461537,26,28.116,62.54600000000001
2020-06-26,76.88014615384616,21.0,242.0,26,21.9388,54.4576
2020-06-27,72.6,19.0,203.0,25,23.079166666666666,51.678260869565214
2020-06-28,77.48,19.0,196.0,25,23.93041666666667,60.37086956521739
2020-06-29,76.4,20.0,233.0,25,22.479583333333334,55.05416666666667
2020-06-30,70.4,20.0,131.0,25,22.410416666666666,47.84708333333333
2020-07-01,72.5,20.0,157.0,24,26.024782608695656,54.245909090909095
